execution_id,account_id,workspace_id,device_id,actor_uid,tool_id,tool_version,action,status,error_code,duration_ms,started_at,completed_at,received_at,source,host_version,suite_version,device_platform,data_origin,expected_anomaly,synthetic_pattern
exec_syn_000406,acct_demo_01,ws_prepress_a,dev_win_01,actor_demo_01,clean-vector-pro,3.6.0,CLEAN ART,success,,4351,2026-06-26T12:20:18.649Z,2026-06-26T12:20:23.000Z,2026-06-26T12:20:23.813Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal
exec_syn_000407,acct_demo_01,ws_prepress_b,dev_win_02,actor_demo_02,clean-vector-pro,3.6.0,CLEAN ART,success,,3809,2026-06-26T11:24:00.191Z,2026-06-26T11:24:04.000Z,2026-06-26T11:24:04.276Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal
exec_syn_000408,acct_demo_01,ws_prepress_b,dev_win_02,actor_demo_02,sepmaker-pro,1.6.0,Apply,success,,13620,2026-06-26T15:55:12.380Z,2026-06-26T15:55:26.000Z,2026-06-26T15:55:27.156Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal
exec_syn_000409,acct_demo_01,ws_prepress_a,dev_win_01,actor_demo_01,sepmaker-pro,1.6.0,Apply,success,,2188,2026-06-26T12:40:20.812Z,2026-06-26T12:40:23.000Z,2026-06-26T12:40:24.112Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,true,duration_drop
exec_syn_000410,acct_demo_02,ws_finishing_a,dev_mac_01,actor_demo_03,clean-vector-pro,3.6.0,CLEAN ART,success,,3155,2026-06-26T17:04:28.845Z,2026-06-26T17:04:32.000Z,2026-06-26T17:04:32.404Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,macos,SYNTHETIC,false,normal
exec_syn_000411,acct_demo_02,ws_finishing_a,dev_mac_01,actor_demo_03,clean-vector-pro,3.6.0,CLEAN ART,success,,5928,2026-06-26T09:26:41.072Z,2026-06-26T09:26:47.000Z,2026-06-26T09:26:47.995Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,macos,SYNTHETIC,false,normal
exec_syn_000412,acct_demo_02,ws_finishing_a,dev_mac_01,actor_demo_03,clean-vector-pro,3.6.0,CLEAN ART,success,,4870,2026-06-26T14:55:00.130Z,2026-06-26T14:55:05.000Z,2026-06-26T14:55:05.318Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,macos,SYNTHETIC,false,normal
exec_syn_000413,acct_demo_01,ws_prepress_a,dev_win_01,actor_demo_01,clean-vector-pro,3.6.0,CLEAN ART,success,,7420,2026-06-26T16:10:22.580Z,2026-06-26T16:10:30.000Z,2026-06-26T16:10:30.983Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal
exec_syn_000414,acct_demo_02,ws_finishing_a,dev_mac_01,actor_demo_03,clean-vector-pro,3.6.0,CLEAN ART,success,,4004,2026-06-26T09:14:59.996Z,2026-06-26T09:15:04.000Z,2026-06-26T09:15:04.546Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,macos,SYNTHETIC,false,normal
exec_syn_000415,acct_demo_02,ws_finishing_a,dev_mac_01,actor_demo_03,clean-vector-pro,3.6.0,CLEAN ART,success,,16288,2026-06-26T11:54:53.712Z,2026-06-26T11:55:10.000Z,2026-06-26T11:55:11.294Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,macos,SYNTHETIC,true,duration_spike
exec_syn_000416,acct_demo_03,ws_production_a,dev_win_03,actor_demo_04,sepmaker-pro,1.6.0,Apply,success,,14040,2026-06-26T11:07:54.960Z,2026-06-26T11:08:09.000Z,2026-06-26T11:08:09.695Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal
exec_syn_000417,acct_demo_01,ws_prepress_a,dev_win_01,actor_demo_01,sepmaker-pro,1.6.0,Apply,success,,9922,2026-06-27T13:31:07.078Z,2026-06-27T13:31:17.000Z,2026-06-27T13:31:18.291Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal
exec_syn_000418,acct_demo_01,ws_prepress_a,dev_win_01,actor_demo_01,sepmaker-pro,1.6.0,Apply,success,,11534,2026-06-27T13:44:18.466Z,2026-06-27T13:44:30.000Z,2026-06-27T13:44:31.265Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal
exec_syn_000419,acct_demo_02,ws_finishing_a,dev_mac_01,actor_demo_03,sepmaker-pro,1.6.0,Apply,success,,14151,2026-06-27T15:51:07.849Z,2026-06-27T15:51:22.000Z,2026-06-27T15:51:22.364Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,macos,SYNTHETIC,false,normal
exec_syn_000420,acct_demo_03,ws_production_a,dev_win_03,actor_demo_04,sepmaker-pro,1.6.0,Apply,success,,15738,2026-06-27T12:05:44.262Z,2026-06-27T12:06:00.000Z,2026-06-27T12:06:01.389Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal
exec_syn_000421,acct_demo_01,ws_prepress_b,dev_win_02,actor_demo_02,clean-vector-pro,3.6.0,CLEAN ART,success,,23615,2026-06-27T12:42:31.385Z,2026-06-27T12:42:55.000Z,2026-06-27T12:42:55.937Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,true,duration_spike
exec_syn_000422,acct_demo_02,ws_finishing_a,dev_mac_01,actor_demo_03,sepmaker-pro,1.6.0,Apply,success,,13459,2026-06-27T14:07:45.541Z,2026-06-27T14:07:59.000Z,2026-06-27T14:08:00.086Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,macos,SYNTHETIC,false,normal
exec_syn_000423,acct_demo_03,ws_production_a,dev_win_03,actor_demo_04,sepmaker-pro,1.6.0,Apply,success,,10165,2026-06-27T14:15:38.835Z,2026-06-27T14:15:49.000Z,2026-06-27T14:15:49.516Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal
exec_syn_000424,acct_demo_03,ws_production_a,dev_win_03,actor_demo_04,sepmaker-pro,1.6.0,Apply,success,,11481,2026-06-27T13:48:50.519Z,2026-06-27T13:49:02.000Z,2026-06-27T13:49:03.429Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal
exec_syn_000425,acct_demo_02,ws_finishing_a,dev_mac_01,actor_demo_03,clean-vector-pro,3.6.0,CLEAN ART,success,,13789,2026-06-27T14:50:48.211Z,2026-06-27T14:51:02.000Z,2026-06-27T14:51:02.468Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,macos,SYNTHETIC,true,duration_spike
exec_syn_000426,acct_demo_01,ws_prepress_b,dev_win_02,actor_demo_02,clean-vector-pro,3.6.0,CLEAN ART,success,,4655,2026-06-27T13:28:22.345Z,2026-06-27T13:28:27.000Z,2026-06-27T13:28:28.353Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal
exec_syn_000427,acct_demo_01,ws_prepress_a,dev_win_01,actor_demo_01,clean-vector-pro,3.6.0,CLEAN ART,success,,3858,2026-06-27T11:36:43.142Z,2026-06-27T11:36:47.000Z,2026-06-27T11:36:47.840Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal
exec_syn_000428,acct_demo_01,ws_prepress_b,dev_win_02,actor_demo_02,clean-vector-pro,3.6.0,CLEAN ART,success,,4366,2026-06-27T12:52:30.634Z,2026-06-27T12:52:35.000Z,2026-06-27T12:52:35.256Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal
exec_syn_000429,acct_demo_03,ws_production_a,dev_win_03,actor_demo_04,sepmaker-pro,1.6.0,Apply,success,,10542,2026-06-27T14:56:56.458Z,2026-06-27T14:57:07.000Z,2026-06-27T14:57:08.077Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal
exec_syn_000430,acct_demo_01,ws_prepress_a,dev_win_01,actor_demo_01,sepmaker-pro,1.6.0,Apply,success,,16604,2026-06-27T15:21:22.396Z,2026-06-27T15:21:39.000Z,2026-06-27T15:21:39.331Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal
exec_syn_000431,acct_demo_03,ws_production_a,dev_win_03,actor_demo_04,clean-vector-pro,3.6.0,CLEAN ART,success,,3405,2026-06-27T10:58:06.595Z,2026-06-27T10:58:10.000Z,2026-06-27T10:58:10.449Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal
exec_syn_000432,acct_demo_01,ws_prepress_b,dev_win_02,actor_demo_02,clean-vector-pro,3.6.0,CLEAN ART,success,,17912,2026-06-27T14:13:39.088Z,2026-06-27T14:13:57.000Z,2026-06-27T14:13:57.532Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,true,duration_spike
exec_syn_000433,acct_demo_01,ws_prepress_a,dev_win_01,actor_demo_01,sepmaker-pro,1.6.0,Apply,success,,12532,2026-06-28T14:27:07.468Z,2026-06-28T14:27:20.000Z,2026-06-28T14:27:20.299Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal
exec_syn_000434,acct_demo_01,ws_prepress_a,dev_win_01,actor_demo_01,sepmaker-pro,1.6.0,Apply,success,,14340,2026-06-28T12:04:05.660Z,2026-06-28T12:04:20.000Z,2026-06-28T12:04:21.089Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal
exec_syn_000435,acct_demo_01,ws_prepress_a,dev_win_01,actor_demo_01,sepmaker-pro,1.6.0,Apply,success,,10841,2026-06-28T11:55:28.159Z,2026-06-28T11:55:39.000Z,2026-06-28T11:55:39.417Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal
exec_syn_000436,acct_demo_02,ws_finishing_a,dev_mac_01,actor_demo_03,sepmaker-pro,1.6.0,Apply,success,,10314,2026-06-28T11:52:30.686Z,2026-06-28T11:52:41.000Z,2026-06-28T11:52:42.274Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,macos,SYNTHETIC,false,normal
exec_syn_000437,acct_demo_02,ws_finishing_a,dev_mac_01,actor_demo_03,clean-vector-pro,3.6.0,CLEAN ART,success,,2781,2026-06-28T14:03:58.219Z,2026-06-28T14:04:01.000Z,2026-06-28T14:04:02.316Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,macos,SYNTHETIC,false,normal
exec_syn_000438,acct_demo_01,ws_prepress_b,dev_win_02,actor_demo_02,clean-vector-pro,3.6.0,CLEAN ART,success,,3808,2026-06-28T10:08:49.192Z,2026-06-28T10:08:53.000Z,2026-06-28T10:08:54.204Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal
exec_syn_000439,acct_demo_01,ws_prepress_a,dev_win_01,actor_demo_01,sepmaker-pro,1.6.0,Apply,cancelled,ACTION_CANCELLED,9563,2026-06-28T10:48:15.437Z,2026-06-28T10:48:25.000Z,2026-06-28T10:48:25.276Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal
exec_syn_000440,acct_demo_01,ws_prepress_b,dev_win_02,actor_demo_02,sepmaker-pro,1.6.0,Apply,success,,9119,2026-06-28T11:05:04.881Z,2026-06-28T11:05:14.000Z,2026-06-28T11:05:15.189Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal
exec_syn_000441,acct_demo_02,ws_finishing_a,dev_mac_01,actor_demo_03,clean-vector-pro,3.6.0,CLEAN ART,success,,2943,2026-06-28T13:33:42.057Z,2026-06-28T13:33:45.000Z,2026-06-28T13:33:45.467Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,macos,SYNTHETIC,false,normal
exec_syn_000442,acct_demo_03,ws_production_a,dev_win_03,actor_demo_04,sepmaker-pro,1.6.0,Apply,success,,31683,2026-06-28T12:57:21.317Z,2026-06-28T12:57:53.000Z,2026-06-28T12:57:54.326Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,true,duration_spike
exec_syn_000443,acct_demo_01,ws_prepress_b,dev_win_02,actor_demo_02,sepmaker-pro,1.6.0,Apply,success,,11785,2026-06-28T10:30:31.215Z,2026-06-28T10:30:43.000Z,2026-06-28T10:30:44.053Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal
exec_syn_000444,acct_demo_03,ws_production_a,dev_win_03,actor_demo_04,sepmaker-pro,1.6.0,Apply,success,,15390,2026-06-28T10:03:20.610Z,2026-06-28T10:03:36.000Z,2026-06-28T10:03:37.335Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal
exec_syn_000445,acct_demo_02,ws_finishing_a,dev_mac_01,actor_demo_03,sepmaker-pro,1.6.0,Apply,success,,9822,2026-06-28T13:29:37.178Z,2026-06-28T13:29:47.000Z,2026-06-28T13:29:48.095Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,macos,SYNTHETIC,false,normal
exec_syn_000446,acct_demo_01,ws_prepress_b,dev_win_02,actor_demo_02,sepmaker-pro,1.6.0,Apply,success,,13606,2026-06-28T11:13:26.394Z,2026-06-28T11:13:40.000Z,2026-06-28T11:13:40.493Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal
exec_syn_000447,acct_demo_01,ws_prepress_a,dev_win_01,actor_demo_01,clean-vector-pro,3.6.0,CLEAN ART,success,,3900,2026-06-28T11:24:53.100Z,2026-06-28T11:24:57.000Z,2026-06-28T11:24:57.452Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal
exec_syn_000448,acct_demo_02,ws_finishing_a,dev_mac_01,actor_demo_03,sepmaker-pro,1.6.0,Apply,success,,9481,2026-06-28T14:25:04.519Z,2026-06-28T14:25:14.000Z,2026-06-28T14:25:15.412Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,macos,SYNTHETIC,false,normal
exec_syn_000449,acct_demo_01,ws_prepress_b,dev_win_02,actor_demo_02,clean-vector-pro,3.6.0,CLEAN ART,success,,4436,2026-06-29T14:10:37.564Z,2026-06-29T14:10:42.000Z,2026-06-29T14:10:43.422Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal
exec_syn_000450,acct_demo_02,ws_finishing_a,dev_mac_01,actor_demo_03,sepmaker-pro,1.6.0,Apply,success,,9559,2026-06-29T17:52:28.441Z,2026-06-29T17:52:38.000Z,2026-06-29T17:52:38.675Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,macos,SYNTHETIC,false,normal
exec_syn_000451,acct_demo_03,ws_production_a,dev_win_03,actor_demo_04,sepmaker-pro,1.6.0,Apply,success,,13580,2026-06-29T14:16:07.420Z,2026-06-29T14:16:21.000Z,2026-06-29T14:16:21.425Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal
exec_syn_000452,acct_demo_01,ws_prepress_b,dev_win_02,actor_demo_02,clean-vector-pro,3.6.0,CLEAN ART,success,,5274,2026-06-29T17:20:41.726Z,2026-06-29T17:20:47.000Z,2026-06-29T17:20:48.340Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal
exec_syn_000453,acct_demo_01,ws_prepress_b,dev_win_02,actor_demo_02,sepmaker-pro,1.6.0,Apply,success,,17291,2026-06-29T09:44:58.709Z,2026-06-29T09:45:16.000Z,2026-06-29T09:45:16.934Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal
exec_syn_000454,acct_demo_01,ws_prepress_b,dev_win_02,actor_demo_02,sepmaker-pro,1.6.0,Apply,success,,14383,2026-06-29T09:43:45.617Z,2026-06-29T09:44:00.000Z,2026-06-29T09:44:01.012Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal
exec_syn_000455,acct_demo_03,ws_production_a,dev_win_03,actor_demo_04,sepmaker-pro,1.6.0,Apply,success,,13166,2026-06-29T08:55:37.834Z,2026-06-29T08:55:51.000Z,2026-06-29T08:55:51.355Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal
exec_syn_000456,acct_demo_01,ws_prepress_b,dev_win_02,actor_demo_02,clean-vector-pro,3.6.0,CLEAN ART,failure,VALIDATION_FAILED,4206,2026-06-29T09:05:03.794Z,2026-06-29T09:05:08.000Z,2026-06-29T09:05:08.826Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal
exec_syn_000457,acct_demo_01,ws_prepress_b,dev_win_02,actor_demo_02,sepmaker-pro,1.6.0,Apply,success,,11880,2026-06-29T14:33:41.120Z,2026-06-29T14:33:53.000Z,2026-06-29T14:33:53.765Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal
exec_syn_000458,acct_demo_03,ws_production_a,dev_win_03,actor_demo_04,sepmaker-pro,1.6.0,Apply,cancelled,ACTION_CANCELLED,8120,2026-06-29T10:23:40.880Z,2026-06-29T10:23:49.000Z,2026-06-29T10:23:49.662Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal
exec_syn_000459,acct_demo_01,ws_prepress_b,dev_win_02,actor_demo_02,sepmaker-pro,1.6.0,Apply,success,,9162,2026-06-29T12:24:34.838Z,2026-06-29T12:24:44.000Z,2026-06-29T12:24:45.197Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal
exec_syn_000460,acct_demo_03,ws_production_a,dev_win_03,actor_demo_04,sepmaker-pro,1.6.0,Apply,success,,14432,2026-06-29T07:59:53.568Z,2026-06-29T08:00:08.000Z,2026-06-29T08:00:09.228Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal
exec_syn_000461,acct_demo_03,ws_production_a,dev_win_03,actor_demo_04,clean-vector-pro,3.6.0,CLEAN ART,success,,6739,2026-06-29T08:16:08.261Z,2026-06-29T08:16:15.000Z,2026-06-29T08:16:16.094Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal
exec_syn_000462,acct_demo_01,ws_prepress_b,dev_win_02,actor_demo_02,sepmaker-pro,1.6.0,Apply,success,,14927,2026-06-29T09:34:13.073Z,2026-06-29T09:34:28.000Z,2026-06-29T09:34:29.440Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal
exec_syn_000463,acct_demo_03,ws_production_a,dev_win_03,actor_demo_04,sepmaker-pro,1.6.0,Apply,success,,33379,2026-06-29T12:54:23.621Z,2026-06-29T12:54:57.000Z,2026-06-29T12:54:57.323Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,true,duration_spike
exec_syn_000464,acct_demo_02,ws_finishing_a,dev_mac_01,actor_demo_03,clean-vector-pro,3.6.0,CLEAN ART,success,,3933,2026-06-29T10:37:17.067Z,2026-06-29T10:37:21.000Z,2026-06-29T10:37:21.715Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,macos,SYNTHETIC,false,normal
exec_syn_000465,acct_demo_03,ws_production_a,dev_win_03,actor_demo_04,clean-vector-pro,3.6.0,CLEAN ART,success,,4008,2026-06-30T13:18:58.992Z,2026-06-30T13:19:03.000Z,2026-06-30T13:19:04.141Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal
exec_syn_000466,acct_demo_03,ws_production_a,dev_win_03,actor_demo_04,sepmaker-pro,1.6.0,Apply,success,,10922,2026-06-30T12:09:50.078Z,2026-06-30T12:10:01.000Z,2026-06-30T12:10:01.321Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal
exec_syn_000467,acct_demo_01,ws_prepress_b,dev_win_02,actor_demo_02,clean-vector-pro,3.6.0,CLEAN ART,success,,4276,2026-06-30T15:38:35.724Z,2026-06-30T15:38:40.000Z,2026-06-30T15:38:40.468Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal
exec_syn_000468,acct_demo_01,ws_prepress_b,dev_win_02,actor_demo_02,sepmaker-pro,1.6.0,Apply,failure,DOCUMENT_UNAVAILABLE,11897,2026-06-30T12:50:18.103Z,2026-06-30T12:50:30.000Z,2026-06-30T12:50:30.821Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal
exec_syn_000469,acct_demo_01,ws_prepress_b,dev_win_02,actor_demo_02,clean-vector-pro,3.6.0,CLEAN ART,success,,3363,2026-06-30T13:53:21.637Z,2026-06-30T13:53:25.000Z,2026-06-30T13:53:25.911Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal
exec_syn_000470,acct_demo_01,ws_prepress_b,dev_win_02,actor_demo_02,clean-vector-pro,3.6.0,CLEAN ART,success,,5502,2026-06-30T14:38:10.498Z,2026-06-30T14:38:16.000Z,2026-06-30T14:38:16.945Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal
exec_syn_000471,acct_demo_03,ws_production_a,dev_win_03,actor_demo_04,clean-vector-pro,3.6.0,CLEAN ART,success,,4075,2026-06-30T10:41:29.925Z,2026-06-30T10:41:34.000Z,2026-06-30T10:41:34.571Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal
exec_syn_000472,acct_demo_01,ws_prepress_b,dev_win_02,actor_demo_02,clean-vector-pro,3.6.0,CLEAN ART,success,,4530,2026-06-30T17:57:00.470Z,2026-06-30T17:57:05.000Z,2026-06-30T17:57:05.512Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal
exec_syn_000473,acct_demo_03,ws_production_a,dev_win_03,actor_demo_04,clean-vector-pro,3.6.0,CLEAN ART,success,,5532,2026-06-30T16:09:46.468Z,2026-06-30T16:09:52.000Z,2026-06-30T16:09:53.335Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal
exec_syn_000474,acct_demo_01,ws_prepress_a,dev_win_01,actor_demo_01,sepmaker-pro,1.6.0,Apply,success,,19550,2026-06-30T09:19:24.450Z,2026-06-30T09:19:44.000Z,2026-06-30T09:19:45.248Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal
exec_syn_000475,acct_demo_03,ws_production_a,dev_win_03,actor_demo_04,sepmaker-pro,1.6.0,Apply,success,,13925,2026-06-30T14:43:43.075Z,2026-06-30T14:43:57.000Z,2026-06-30T14:43:58.396Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal
exec_syn_000476,acct_demo_01,ws_prepress_a,dev_win_01,actor_demo_01,clean-vector-pro,3.6.0,CLEAN ART,cancelled,ACTION_CANCELLED,4387,2026-06-30T11:17:05.613Z,2026-06-30T11:17:10.000Z,2026-06-30T11:17:11.155Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal
exec_syn_000477,acct_demo_01,ws_prepress_a,dev_win_01,actor_demo_01,clean-vector-pro,3.6.0,CLEAN ART,success,,3882,2026-06-30T12:22:11.118Z,2026-06-30T12:22:15.000Z,2026-06-30T12:22:15.500Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal
exec_syn_000478,acct_demo_02,ws_finishing_a,dev_mac_01,actor_demo_03,clean-vector-pro,3.6.0,CLEAN ART,success,,4748,2026-06-30T17:42:44.252Z,2026-06-30T17:42:49.000Z,2026-06-30T17:42:49.665Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,macos,SYNTHETIC,false,normal
exec_syn_000479,acct_demo_03,ws_production_a,dev_win_03,actor_demo_04,sepmaker-pro,1.6.0,Apply,success,,16765,2026-06-30T10:14:14.235Z,2026-06-30T10:14:31.000Z,2026-06-30T10:14:32.463Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal
exec_syn_000480,acct_demo_01,ws_prepress_a,dev_win_01,actor_demo_01,clean-vector-pro,3.6.0,CLEAN ART,failure,DOCUMENT_UNAVAILABLE,3940,2026-06-30T16:52:02.060Z,2026-06-30T16:52:06.000Z,2026-06-30T16:52:07.471Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal
exec_syn_000481,acct_demo_03,ws_production_a,dev_win_03,actor_demo_04,clean-vector-pro,3.6.0,CLEAN ART,success,,4412,2026-07-01T16:54:20.588Z,2026-07-01T16:54:25.000Z,2026-07-01T16:54:26.052Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal
exec_syn_000482,acct_demo_03,ws_production_a,dev_win_03,actor_demo_04,sepmaker-pro,1.6.0,Apply,success,,10529,2026-07-01T12:38:32.471Z,2026-07-01T12:38:43.000Z,2026-07-01T12:38:43.272Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal
exec_syn_000483,acct_demo_01,ws_prepress_a,dev_win_01,actor_demo_01,clean-vector-pro,3.6.0,CLEAN ART,success,,5193,2026-07-01T12:30:53.807Z,2026-07-01T12:30:59.000Z,2026-07-01T12:30:59.379Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal
exec_syn_000484,acct_demo_01,ws_prepress_b,dev_win_02,actor_demo_02,sepmaker-pro,1.6.0,Apply,success,,43525,2026-07-01T16:41:17.475Z,2026-07-01T16:42:01.000Z,2026-07-01T16:42:01.731Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,true,duration_spike
exec_syn_000485,acct_demo_01,ws_prepress_a,dev_win_01,actor_demo_01,sepmaker-pro,1.6.0,Apply,success,,10463,2026-07-01T13:07:13.537Z,2026-07-01T13:07:24.000Z,2026-07-01T13:07:24.371Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal
exec_syn_000486,acct_demo_01,ws_prepress_a,dev_win_01,actor_demo_01,sepmaker-pro,1.6.0,Apply,success,,10821,2026-07-01T09:25:26.179Z,2026-07-01T09:25:37.000Z,2026-07-01T09:25:38.164Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal
exec_syn_000487,acct_demo_02,ws_finishing_a,dev_mac_01,actor_demo_03,clean-vector-pro,3.6.0,CLEAN ART,success,,4708,2026-07-01T11:33:43.292Z,2026-07-01T11:33:48.000Z,2026-07-01T11:33:48.829Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,macos,SYNTHETIC,false,normal
exec_syn_000488,acct_demo_01,ws_prepress_a,dev_win_01,actor_demo_01,clean-vector-pro,3.6.0,CLEAN ART,success,,4080,2026-07-01T17:10:14.920Z,2026-07-01T17:10:19.000Z,2026-07-01T17:10:20.190Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal
exec_syn_000489,acct_demo_03,ws_production_a,dev_win_03,actor_demo_04,sepmaker-pro,1.6.0,Apply,success,,15966,2026-07-01T10:32:41.034Z,2026-07-01T10:32:57.000Z,2026-07-01T10:32:57.729Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal
