execution_id,account_id,workspace_id,device_id,actor_uid,tool_id,tool_version,action,status,error_code,duration_ms,started_at,completed_at,received_at,source,host_version,suite_version,device_platform,data_origin,expected_anomaly,synthetic_pattern,duration_seconds,log_duration,hour_of_day,day_of_week,hour_sin,hour_cos,day_sin,day_cos
exec_v02_0000999,account_demo_b,workspace_incident,device_incident_0,actor_incident,clean-vector-pro,3.6.1,CLEAN ART,success,,12781,2026-03-28T09:59:51.889Z,2026-03-28T10:00:04.670Z,2026-03-28T10:00:05.170Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,macos,SYNTHETIC,true,duration_spike,12.781,9.455793210210228,10,6,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334
exec_v02_0000983,account_demo_a,workspace_review,device_review_0,actor_review,clean-vector-pro,3.6.1,CLEAN ART,success,,5132,2026-03-28T10:00:17.467Z,2026-03-28T10:00:22.599Z,2026-03-28T10:00:23.099Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,macos,SYNTHETIC,false,normal,5.132,8.543445562560303,10,6,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334
exec_v02_0000991,account_demo_b,workspace_shared,device_degraded_0,actor_degraded,clean-vector-pro,3.6.1,CLEAN ART,success,,3552,2026-03-28T10:00:33.733Z,2026-03-28T10:00:37.285Z,2026-03-28T10:00:37.785Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,windows,SYNTHETIC,false,normal,3.552,8.175547596021026,10,6,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334
exec_v02_0001007,account_demo_c,workspace_sparse,device_sparse_0,actor_sparse,clean-vector-pro,3.6.1,CLEAN ART,success,,3925,2026-03-28T10:00:35.198Z,2026-03-28T10:00:39.123Z,2026-03-28T10:00:39.623Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,windows,SYNTHETIC,false,normal,3.925,8.275376374836407,10,6,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334
exec_v02_0000975,account_demo_a,workspace_shared,device_stable_0,actor_stable,clean-vector-pro,3.6.1,CLEAN ART,success,,4755,2026-03-28T10:00:37.610Z,2026-03-28T10:00:42.365Z,2026-03-28T10:00:42.865Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,windows,SYNTHETIC,false,normal,4.755,8.467162257810672,10,6,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334
exec_v02_0000976,account_demo_a,workspace_shared,device_stable_1,actor_stable,sepmaker-pro,1.6.0,Apply,success,,12293,2026-03-28T11:00:04.376Z,2026-03-28T11:00:16.669Z,2026-03-28T11:00:17.169Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,windows,SYNTHETIC,false,normal,12.293,9.416866617466955,11,6,0.258819045102521,-0.9659258262890682,-0.7818314824680299,0.6234898018587334
exec_v02_0000984,account_demo_a,workspace_review,device_review_1,actor_review,sepmaker-pro,1.6.0,Apply,success,,13163,2026-03-28T11:00:06.521Z,2026-03-28T11:00:19.684Z,2026-03-28T11:00:20.184Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,macos,SYNTHETIC,false,normal,13.163,9.48524111006323,11,6,0.258819045102521,-0.9659258262890682,-0.7818314824680299,0.6234898018587334
exec_v02_0001000,account_demo_b,workspace_incident,device_incident_1,actor_incident,sepmaker-pro,1.6.0,Apply,success,,11037,2026-03-28T11:00:17.003Z,2026-03-28T11:00:28.040Z,2026-03-28T11:00:28.540Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,macos,SYNTHETIC,false,normal,11.037,9.309099143999447,11,6,0.258819045102521,-0.9659258262890682,-0.7818314824680299,0.6234898018587334
exec_v02_0001008,account_demo_c,workspace_sparse,device_sparse_1,actor_sparse,sepmaker-pro,1.6.0,Apply,success,,15166,2026-03-28T11:00:27.147Z,2026-03-28T11:00:42.313Z,2026-03-28T11:00:42.813Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,windows,SYNTHETIC,false,normal,15.166,9.626877294051397,11,6,0.258819045102521,-0.9659258262890682,-0.7818314824680299,0.6234898018587334
exec_v02_0000992,account_demo_b,workspace_shared,device_degraded_1,actor_degraded,sepmaker-pro,1.6.0,Apply,success,,12671,2026-03-28T11:00:45.080Z,2026-03-28T11:00:57.751Z,2026-03-28T11:00:58.251Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,windows,SYNTHETIC,false,normal,12.671,9.447150114054207,11,6,0.258819045102521,-0.9659258262890682,-0.7818314824680299,0.6234898018587334
exec_v02_0000977,account_demo_a,workspace_shared,device_stable_0,actor_stable,clean-vector-pro,3.6.1,CLEAN ART,success,,7136,2026-03-28T12:00:06.995Z,2026-03-28T12:00:14.131Z,2026-03-28T12:00:14.631Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,windows,SYNTHETIC,false,normal,7.136,8.873047798971067,12,6,1.2246467991473532e-16,-1,-0.7818314824680299,0.6234898018587334
exec_v02_0000993,account_demo_b,workspace_shared,device_degraded_0,actor_degraded,clean-vector-pro,3.6.1,CLEAN ART,success,,2843,2026-03-28T12:00:37.496Z,2026-03-28T12:00:40.339Z,2026-03-28T12:00:40.839Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,windows,SYNTHETIC,false,normal,2.843,7.952966790923131,12,6,1.2246467991473532e-16,-1,-0.7818314824680299,0.6234898018587334
exec_v02_0001001,account_demo_b,workspace_incident,device_incident_0,actor_incident,clean-vector-pro,3.6.1,CLEAN ART,success,,4611,2026-03-28T12:00:49.365Z,2026-03-28T12:00:53.976Z,2026-03-28T12:00:54.476Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,macos,SYNTHETIC,false,normal,4.611,8.436416881388949,12,6,1.2246467991473532e-16,-1,-0.7818314824680299,0.6234898018587334
exec_v02_0000985,account_demo_a,workspace_review,device_review_0,actor_review,clean-vector-pro,3.6.1,CLEAN ART,success,,3556,2026-03-28T12:00:51.584Z,2026-03-28T12:00:55.140Z,2026-03-28T12:00:55.640Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,macos,SYNTHETIC,false,normal,3.556,8.176672771948455,12,6,1.2246467991473532e-16,-1,-0.7818314824680299,0.6234898018587334
exec_v02_0001002,account_demo_b,workspace_incident,device_incident_1,actor_incident,sepmaker-pro,1.6.0,Apply,success,,10256,2026-03-28T13:00:17.985Z,2026-03-28T13:00:28.241Z,2026-03-28T13:00:28.741Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,macos,SYNTHETIC,false,normal,10.256,9.235715678307411,13,6,-0.2588190451025208,-0.9659258262890683,-0.7818314824680299,0.6234898018587334
exec_v02_0000986,account_demo_a,workspace_review,device_review_1,actor_review,sepmaker-pro,1.6.0,Apply,success,,11073,2026-03-28T13:00:37.116Z,2026-03-28T13:00:48.189Z,2026-03-28T13:00:48.689Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,macos,SYNTHETIC,false,normal,11.073,9.312355297382913,13,6,-0.2588190451025208,-0.9659258262890683,-0.7818314824680299,0.6234898018587334
exec_v02_0000978,account_demo_a,workspace_shared,device_stable_1,actor_stable,sepmaker-pro,1.6.0,Apply,success,,13872,2026-03-28T13:00:38.287Z,2026-03-28T13:00:52.159Z,2026-03-28T13:00:52.659Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,windows,SYNTHETIC,false,normal,13.872,9.537699784080726,13,6,-0.2588190451025208,-0.9659258262890683,-0.7818314824680299,0.6234898018587334
exec_v02_0000994,account_demo_b,workspace_shared,device_degraded_1,actor_degraded,sepmaker-pro,1.6.0,Apply,success,,12566,2026-03-28T13:00:45.467Z,2026-03-28T13:00:58.033Z,2026-03-28T13:00:58.533Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,windows,SYNTHETIC,false,normal,12.566,9.438829609615144,13,6,-0.2588190451025208,-0.9659258262890683,-0.7818314824680299,0.6234898018587334
exec_v02_0000995,account_demo_b,workspace_shared,device_degraded_0,actor_degraded,clean-vector-pro,3.6.1,CLEAN ART,success,,3548,2026-03-28T13:59:59.684Z,2026-03-28T14:00:03.232Z,2026-03-28T14:00:03.732Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,windows,SYNTHETIC,false,normal,3.548,8.174421152646497,14,6,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334
exec_v02_0000979,account_demo_a,workspace_shared,device_stable_0,actor_stable,clean-vector-pro,3.6.1,CLEAN ART,success,,4221,2026-03-28T14:00:21.377Z,2026-03-28T14:00:25.598Z,2026-03-28T14:00:26.098Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,windows,SYNTHETIC,false,normal,4.221,8.348064228408266,14,6,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334
exec_v02_0001003,account_demo_b,workspace_incident,device_incident_0,actor_incident,clean-vector-pro,3.6.1,CLEAN ART,success,,5348,2026-03-28T14:00:28.625Z,2026-03-28T14:00:33.973Z,2026-03-28T14:00:34.473Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,macos,SYNTHETIC,false,normal,5.348,8.58466490653125,14,6,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334
exec_v02_0000987,account_demo_a,workspace_review,device_review_0,actor_review,clean-vector-pro,3.6.1,CLEAN ART,success,,4285,2026-03-28T14:00:33.567Z,2026-03-28T14:00:37.852Z,2026-03-28T14:00:38.352Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,macos,SYNTHETIC,false,normal,4.285,8.363109176033522,14,6,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334
exec_v02_0001004,account_demo_b,workspace_incident,device_incident_1,actor_incident,sepmaker-pro,1.6.0,Apply,success,,13049,2026-03-28T14:59:59.626Z,2026-03-28T15:00:12.675Z,2026-03-28T15:00:13.175Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,macos,SYNTHETIC,false,normal,13.049,9.47654341275084,15,6,-0.7071067811865471,-0.7071067811865479,-0.7818314824680299,0.6234898018587334
exec_v02_0000980,account_demo_a,workspace_shared,device_stable_1,actor_stable,sepmaker-pro,1.6.0,Apply,success,,6995,2026-03-28T15:00:11.479Z,2026-03-28T15:00:18.474Z,2026-03-28T15:00:18.974Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,windows,SYNTHETIC,false,normal,6.995,8.853093836138493,15,6,-0.7071067811865471,-0.7071067811865479,-0.7818314824680299,0.6234898018587334
exec_v02_0000996,account_demo_b,workspace_shared,device_degraded_1,actor_degraded,sepmaker-pro,1.6.0,Apply,success,,12088,2026-03-28T15:00:30.900Z,2026-03-28T15:00:42.988Z,2026-03-28T15:00:43.488Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,windows,SYNTHETIC,false,normal,12.088,9.400051227201992,15,6,-0.7071067811865471,-0.7071067811865479,-0.7818314824680299,0.6234898018587334
exec_v02_0000988,account_demo_a,workspace_review,device_review_1,actor_review,sepmaker-pro,1.6.0,Apply,success,,19853,2026-03-28T15:00:37.537Z,2026-03-28T15:00:57.390Z,2026-03-28T15:00:57.890Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,macos,SYNTHETIC,false,normal,19.853,9.896160777149667,15,6,-0.7071067811865471,-0.7071067811865479,-0.7818314824680299,0.6234898018587334
exec_v02_0001025,account_demo_b,workspace_shared,device_degraded_0,actor_degraded,clean-vector-pro,3.6.1,CLEAN ART,success,,3516,2026-03-29T07:59:56.902Z,2026-03-29T08:00:00.418Z,2026-03-29T08:00:00.918Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,windows,SYNTHETIC,false,normal,3.516,8.165363632473982,8,0,0.8660254037844387,-0.4999999999999998,0,1
exec_v02_0001009,account_demo_a,workspace_shared,device_stable_0,actor_stable,clean-vector-pro,3.6.1,CLEAN ART,success,,2931,2026-03-29T08:00:30.211Z,2026-03-29T08:00:33.142Z,2026-03-29T08:00:33.642Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,windows,SYNTHETIC,false,normal,2.931,7.983440063006542,8,0,0.8660254037844387,-0.4999999999999998,0,1
exec_v02_0001041,account_demo_c,workspace_sparse,device_sparse_0,actor_sparse,clean-vector-pro,3.6.1,CLEAN ART,success,,4716,2026-03-29T08:00:29.432Z,2026-03-29T08:00:34.148Z,2026-03-29T08:00:34.648Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,windows,SYNTHETIC,false,normal,4.716,8.458928283284262,8,0,0.8660254037844387,-0.4999999999999998,0,1
exec_v02_0001033,account_demo_b,workspace_incident,device_incident_0,actor_incident,clean-vector-pro,3.6.1,CLEAN ART,failure,PROCESSING_FAILED,5193,2026-03-29T08:00:36.574Z,2026-03-29T08:00:41.767Z,2026-03-29T08:00:42.267Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,macos,SYNTHETIC,false,normal,5.193,8.555259392222693,8,0,0.8660254037844387,-0.4999999999999998,0,1
exec_v02_0001017,account_demo_a,workspace_review,device_review_0,actor_review,clean-vector-pro,3.6.1,CLEAN ART,success,,3586,2026-03-29T08:00:49.150Z,2026-03-29T08:00:52.736Z,2026-03-29T08:00:53.236Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,macos,SYNTHETIC,false,normal,3.586,8.185071477532283,8,0,0.8660254037844387,-0.4999999999999998,0,1
exec_v02_0001026,account_demo_b,workspace_shared,device_degraded_1,actor_degraded,sepmaker-pro,1.6.0,Apply,success,,8577,2026-03-29T08:59:58.540Z,2026-03-29T09:00:07.117Z,2026-03-29T09:00:07.617Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,windows,SYNTHETIC,false,normal,8.577,9.056956065076825,9,0,0.7071067811865476,-0.7071067811865475,0,1
exec_v02_0001034,account_demo_b,workspace_incident,device_incident_1,actor_incident,sepmaker-pro,1.6.0,Apply,success,,13665,2026-03-29T08:59:53.479Z,2026-03-29T09:00:07.144Z,2026-03-29T09:00:07.644Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,macos,SYNTHETIC,false,normal,13.665,9.522666275340724,9,0,0.7071067811865476,-0.7071067811865475,0,1
exec_v02_0001010,account_demo_a,workspace_shared,device_stable_1,actor_stable,sepmaker-pro,1.6.0,Apply,success,,8013,2026-03-29T09:00:10.501Z,2026-03-29T09:00:18.514Z,2026-03-29T09:00:19.014Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,windows,SYNTHETIC,false,normal,8.013,8.98894529119609,9,0,0.7071067811865476,-0.7071067811865475,0,1
exec_v02_0001042,account_demo_c,workspace_sparse,device_sparse_1,actor_sparse,sepmaker-pro,1.6.0,Apply,success,,12101,2026-03-29T09:00:14.924Z,2026-03-29T09:00:27.025Z,2026-03-29T09:00:27.525Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,windows,SYNTHETIC,false,normal,12.101,9.401126007182267,9,0,0.7071067811865476,-0.7071067811865475,0,1
exec_v02_0001018,account_demo_a,workspace_review,device_review_1,actor_review,sepmaker-pro,1.6.0,Apply,success,,12869,2026-03-29T09:00:42.825Z,2026-03-29T09:00:55.694Z,2026-03-29T09:00:56.194Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,macos,SYNTHETIC,false,normal,12.869,9.462654300590172,9,0,0.7071067811865476,-0.7071067811865475,0,1
exec_v02_0001035,account_demo_b,workspace_incident,device_incident_0,actor_incident,clean-vector-pro,3.6.1,CLEAN ART,success,,5159,2026-03-29T10:00:10.899Z,2026-03-29T10:00:16.058Z,2026-03-29T10:00:16.558Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,macos,SYNTHETIC,false,normal,5.159,8.548691858475609,10,0,0.49999999999999994,-0.8660254037844387,0,1
exec_v02_0001019,account_demo_a,workspace_review,device_review_0,actor_review,clean-vector-pro,3.6.1,CLEAN ART,success,,17813,2026-03-29T09:59:59.850Z,2026-03-29T10:00:17.663Z,2026-03-29T10:00:18.163Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,macos,SYNTHETIC,true,duration_spike,17.813,9.787739943991815,10,0,0.49999999999999994,-0.8660254037844387,0,1
exec_v02_0001011,account_demo_a,workspace_shared,device_stable_0,actor_stable,clean-vector-pro,3.6.1,CLEAN ART,success,,4470,2026-03-29T10:00:42.628Z,2026-03-29T10:00:47.098Z,2026-03-29T10:00:47.598Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,windows,SYNTHETIC,false,normal,4.47,8.405367376233981,10,0,0.49999999999999994,-0.8660254037844387,0,1
exec_v02_0001043,account_demo_c,workspace_sparse,device_sparse_0,actor_sparse,clean-vector-pro,3.6.1,CLEAN ART,success,,4927,2026-03-29T10:00:51.616Z,2026-03-29T10:00:56.543Z,2026-03-29T10:00:57.043Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,windows,SYNTHETIC,false,normal,4.927,8.502688505213357,10,0,0.49999999999999994,-0.8660254037844387,0,1
exec_v02_0001027,account_demo_b,workspace_shared,device_degraded_0,actor_degraded,clean-vector-pro,3.6.1,CLEAN ART,success,,5631,2026-03-29T10:00:52.755Z,2026-03-29T10:00:58.386Z,2026-03-29T10:00:58.886Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,windows,SYNTHETIC,false,normal,5.631,8.63621989783788,10,0,0.49999999999999994,-0.8660254037844387,0,1
exec_v02_0001044,account_demo_c,workspace_sparse,device_sparse_1,actor_sparse,sepmaker-pro,1.6.0,Apply,success,,13862,2026-03-29T10:59:59.258Z,2026-03-29T11:00:13.120Z,2026-03-29T11:00:13.620Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,windows,SYNTHETIC,false,normal,13.862,9.536978699538377,11,0,0.258819045102521,-0.9659258262890682,0,1
exec_v02_0001020,account_demo_a,workspace_review,device_review_1,actor_review,sepmaker-pro,1.6.0,Apply,success,,11373,2026-03-29T11:00:16.832Z,2026-03-29T11:00:28.205Z,2026-03-29T11:00:28.705Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,macos,SYNTHETIC,false,normal,11.373,9.339085327866744,11,0,0.258819045102521,-0.9659258262890682,0,1
exec_v02_0001028,account_demo_b,workspace_shared,device_degraded_1,actor_degraded,sepmaker-pro,1.6.0,Apply,success,,10906,2026-03-29T11:00:18.637Z,2026-03-29T11:00:29.543Z,2026-03-29T11:00:30.043Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,windows,SYNTHETIC,false,normal,10.906,9.297160063928743,11,0,0.258819045102521,-0.9659258262890682,0,1
exec_v02_0001012,account_demo_a,workspace_shared,device_stable_1,actor_stable,sepmaker-pro,1.6.0,Apply,success,,15061,2026-03-29T11:00:17.181Z,2026-03-29T11:00:32.242Z,2026-03-29T11:00:32.742Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,windows,SYNTHETIC,false,normal,15.061,9.619930294661296,11,0,0.258819045102521,-0.9659258262890682,0,1
exec_v02_0001036,account_demo_b,workspace_incident,device_incident_1,actor_incident,sepmaker-pro,1.6.0,Apply,success,,8322,2026-03-29T11:00:28.769Z,2026-03-29T11:00:37.091Z,2026-03-29T11:00:37.591Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,macos,SYNTHETIC,false,normal,8.322,9.026778045746095,11,0,0.258819045102521,-0.9659258262890682,0,1
exec_v02_0001013,account_demo_a,workspace_shared,device_stable_0,actor_stable,clean-vector-pro,3.6.1,CLEAN ART,success,,3892,2026-03-29T12:00:13.997Z,2026-03-29T12:00:17.889Z,2026-03-29T12:00:18.389Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,windows,SYNTHETIC,false,normal,3.892,8.266935347610456,12,0,1.2246467991473532e-16,-1,0,1
exec_v02_0001021,account_demo_a,workspace_review,device_review_0,actor_review,clean-vector-pro,3.6.1,CLEAN ART,success,,4452,2026-03-29T12:00:24.635Z,2026-03-29T12:00:29.087Z,2026-03-29T12:00:29.587Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,macos,SYNTHETIC,false,normal,4.452,8.401333305321703,12,0,1.2246467991473532e-16,-1,0,1
exec_v02_0001029,account_demo_b,workspace_shared,device_degraded_0,actor_degraded,clean-vector-pro,3.6.1,CLEAN ART,success,,3575,2026-03-29T12:00:29.562Z,2026-03-29T12:00:33.137Z,2026-03-29T12:00:33.637Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,windows,SYNTHETIC,false,normal,3.575,8.182000136293405,12,0,1.2246467991473532e-16,-1,0,1
exec_v02_0001037,account_demo_b,workspace_incident,device_incident_0,actor_incident,clean-vector-pro,3.6.1,CLEAN ART,success,,4793,2026-03-29T12:00:35.252Z,2026-03-29T12:00:40.045Z,2026-03-29T12:00:40.545Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,macos,SYNTHETIC,false,normal,4.793,8.475120414994329,12,0,1.2246467991473532e-16,-1,0,1
exec_v02_0001038,account_demo_b,workspace_incident,device_incident_1,actor_incident,sepmaker-pro,1.6.0,Apply,success,,12033,2026-03-29T12:59:50.526Z,2026-03-29T13:00:02.559Z,2026-03-29T13:00:03.059Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,macos,SYNTHETIC,false,normal,12.033,9.395491255780296,13,0,-0.2588190451025208,-0.9659258262890683,0,1
exec_v02_0001014,account_demo_a,workspace_shared,device_stable_1,actor_stable,sepmaker-pro,1.6.0,Apply,success,,13258,2026-03-29T12:59:56.306Z,2026-03-29T13:00:09.564Z,2026-03-29T13:00:10.064Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,windows,SYNTHETIC,false,normal,13.258,9.49243184611472,13,0,-0.2588190451025208,-0.9659258262890683,0,1
exec_v02_0001022,account_demo_a,workspace_review,device_review_1,actor_review,sepmaker-pro,1.6.0,Apply,success,,47977,2026-03-29T12:59:28.877Z,2026-03-29T13:00:16.854Z,2026-03-29T13:00:17.354Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,macos,SYNTHETIC,true,duration_spike,47.977,10.778497851489867,13,0,-0.2588190451025208,-0.9659258262890683,0,1
exec_v02_0001030,account_demo_b,workspace_shared,device_degraded_1,actor_degraded,sepmaker-pro,1.6.0,Apply,success,,9650,2026-03-29T13:00:13.763Z,2026-03-29T13:00:23.413Z,2026-03-29T13:00:23.913Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,windows,SYNTHETIC,false,normal,9.65,9.174816815907135,13,0,-0.2588190451025208,-0.9659258262890683,0,1
exec_v02_0001015,account_demo_a,workspace_shared,device_stable_0,actor_stable,clean-vector-pro,3.6.1,CLEAN ART,success,,13722,2026-03-29T13:59:58.505Z,2026-03-29T14:00:12.227Z,2026-03-29T14:00:12.727Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,windows,SYNTHETIC,true,duration_spike,13.722,9.526828536269633,14,0,-0.4999999999999997,-0.8660254037844388,0,1
exec_v02_0001039,account_demo_b,workspace_incident,device_incident_0,actor_incident,clean-vector-pro,3.6.1,CLEAN ART,success,,4367,2026-03-29T14:00:09.838Z,2026-03-29T14:00:14.205Z,2026-03-29T14:00:14.705Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,macos,SYNTHETIC,false,normal,4.367,8.38206051742474,14,0,-0.4999999999999997,-0.8660254037844388,0,1
exec_v02_0001031,account_demo_b,workspace_shared,device_degraded_0,actor_degraded,clean-vector-pro,3.6.1,CLEAN ART,success,,3818,2026-03-29T14:00:45.442Z,2026-03-29T14:00:49.260Z,2026-03-29T14:00:49.760Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,windows,SYNTHETIC,false,normal,3.818,8.247743887225516,14,0,-0.4999999999999997,-0.8660254037844388,0,1
exec_v02_0001023,account_demo_a,workspace_review,device_review_0,actor_review,clean-vector-pro,3.6.1,CLEAN ART,success,,3532,2026-03-29T14:00:48.217Z,2026-03-29T14:00:51.749Z,2026-03-29T14:00:52.249Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,macos,SYNTHETIC,false,normal,3.532,8.169902647359145,14,0,-0.4999999999999997,-0.8660254037844388,0,1
exec_v02_0001024,account_demo_a,workspace_review,device_review_1,actor_review,sepmaker-pro,1.6.0,Apply,failure,PROCESSING_FAILED,11271,2026-03-29T15:00:07.161Z,2026-03-29T15:00:18.432Z,2026-03-29T15:00:18.932Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,macos,SYNTHETIC,false,normal,11.271,9.330077053578517,15,0,-0.7071067811865471,-0.7071067811865479,0,1
exec_v02_0001016,account_demo_a,workspace_shared,device_stable_1,actor_stable,sepmaker-pro,1.6.0,Apply,success,,9992,2026-03-29T15:00:14.789Z,2026-03-29T15:00:24.781Z,2026-03-29T15:00:25.281Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,windows,SYNTHETIC,false,normal,9.992,9.209640126861789,15,0,-0.7071067811865471,-0.7071067811865479,0,1
exec_v02_0001032,account_demo_b,workspace_shared,device_degraded_1,actor_degraded,sepmaker-pro,1.6.0,Apply,success,,9325,2026-03-29T15:00:34.617Z,2026-03-29T15:00:43.942Z,2026-03-29T15:00:44.442Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,windows,SYNTHETIC,false,normal,9.325,9.140561477368266,15,0,-0.7071067811865471,-0.7071067811865479,0,1
exec_v02_0001040,account_demo_b,workspace_incident,device_incident_1,actor_incident,sepmaker-pro,1.6.0,Apply,success,,7852,2026-03-29T15:00:52.051Z,2026-03-29T15:00:59.903Z,2026-03-29T15:01:00.403Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,macos,SYNTHETIC,false,normal,7.852,8.968650903374874,15,0,-0.7071067811865471,-0.7071067811865479,0,1
exec_v02_0001045,account_demo_a,workspace_shared,device_stable_0,actor_stable,clean-vector-pro,3.6.1,CLEAN ART,success,,3804,2026-03-30T08:00:13.066Z,2026-03-30T08:00:16.870Z,2026-03-30T08:00:17.370Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,windows,SYNTHETIC,false,normal,3.804,8.244071270295786,8,1,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336
exec_v02_0001069,account_demo_b,workspace_incident,device_incident_0,actor_incident,clean-vector-pro,3.6.1,CLEAN ART,success,,5489,2026-03-30T08:00:15.488Z,2026-03-30T08:00:20.977Z,2026-03-30T08:00:21.477Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,macos,SYNTHETIC,false,normal,5.489,8.610683534503575,8,1,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336
exec_v02_0001061,account_demo_b,workspace_shared,device_degraded_0,actor_degraded,clean-vector-pro,3.6.1,CLEAN ART,success,,3627,2026-03-30T08:00:39.588Z,2026-03-30T08:00:43.215Z,2026-03-30T08:00:43.715Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,windows,SYNTHETIC,false,normal,3.627,8.196436811235028,8,1,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336
exec_v02_0001053,account_demo_a,workspace_review,device_review_0,actor_review,clean-vector-pro,3.6.1,CLEAN ART,success,,12548,2026-03-30T08:00:43.307Z,2026-03-30T08:00:55.855Z,2026-03-30T08:00:56.355Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,macos,SYNTHETIC,true,duration_spike,12.548,9.437396260110308,8,1,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336
exec_v02_0001077,account_demo_c,workspace_sparse,device_sparse_0,actor_sparse,clean-vector-pro,3.6.1,CLEAN ART,success,,3999,2026-03-30T08:00:52.776Z,2026-03-30T08:00:56.775Z,2026-03-30T08:00:57.275Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,windows,SYNTHETIC,false,normal,3.999,8.294049640102028,8,1,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336
